"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"JAM00047772","34.683","135.517","83.0","1993-01-29","42","47","34"
"JAM00047772","34.683","135.517","83.0","1993-01-30","45","51","36"
"JAM00047772","34.683","135.517","83.0","1993-01-31","47","52","42"
"JAM00047772","34.683","135.517","83.0","1993-02-01","38","49",
"JAM00047772","34.683","135.517","83.0","1993-02-02","37","41","34"
"JAM00047772","34.683","135.517","83.0","1993-02-03","43","46","34"
"JAM00047772","34.683","135.517","83.0","1993-02-04","46","55",
"JAM00047772","34.683","135.517","83.0","1993-02-05","46","55","36"
"JAM00047772","34.683","135.517","83.0","1993-02-06","59","66","39"
"JAM00047772","34.683","135.517","83.0","1993-02-07","51","67",
"JAM00047772","34.683","135.517","83.0","1993-02-08","40","46",
"JAM00047772","34.683","135.517","83.0","1993-02-09","42","47","36"
"JAM00047772","34.683","135.517","83.0","1993-02-10","42","51",
"JAM00047772","34.683","135.517","83.0","1993-02-11","47","52","35"
"JAM00047772","34.683","135.517","83.0","1993-02-12","47","52",
"JAM00047772","34.683","135.517","83.0","1993-02-13","48","53","40"
"JAM00047772","34.683","135.517","83.0","1993-02-14","40","50",
"JAM00047772","34.683","135.517","83.0","1993-02-15","46","53","32"
"JAM00047772","34.683","135.517","83.0","1993-02-16","53","60","40"
"JAM00047772","34.683","135.517","83.0","1993-02-17","52","60",
"JAM00047772","34.683","135.517","83.0","1993-02-18","47","54",
"JAM00047772","34.683","135.517","83.0","1993-02-19","44","50",
"JAM00047772","34.683","135.517","83.0","1993-02-20","47","55","41"
"JAM00047772","34.683","135.517","83.0","1993-02-21","51",,"42"
"JAM00047772","34.683","135.517","83.0","1993-02-22","50","59",
"JAM00047772","34.683","135.517","83.0","1993-02-23","40","48",
"JAM00047772","34.683","135.517","83.0","1993-02-24","39","45","36"
"JAM00047772","34.683","135.517","83.0","1993-02-25","40","45",
"JAM00047772","34.683","135.517","83.0","1993-02-26","42","49","33"
"JAM00047772","34.683","135.517","83.0","1993-02-27","48","55","35"
"JAM00047772","34.683","135.517","83.0","1993-02-28","47","53",
"JAM00047772","34.683","135.517","83.0","1993-03-01","40","47",
"JAM00047772","34.683","135.517","83.0","1993-03-02","42","47","35"
"JAM00047772","34.683","135.517","83.0","1993-03-03","44","49","38"
"JAM00047772","34.683","135.517","83.0","1993-03-04","46","54",
"JAM00047772","34.683","135.517","83.0","1993-03-05","50","59","36"
"JAM00047772","34.683","135.517","83.0","1993-03-06","56","63","41"
"JAM00047772","34.683","135.517","83.0","1993-03-07","48","59",
"JAM00047772","34.683","135.517","83.0","1993-03-08","43","47","40"
"JAM00047772","34.683","135.517","83.0","1993-03-09","44","51",
"JAM00047772","34.683","135.517","83.0","1993-03-10","47","55","40"
"JAM00047772","34.683","135.517","83.0","1993-03-11","48","54","39"
"JAM00047772","34.683","135.517","83.0","1993-03-12","46","55",
"JAM00047772","34.683","135.517","83.0","1993-03-13","45","51",
"JAM00047772","34.683","135.517","83.0","1993-03-14","49","56","41"
"JAM00047772","34.683","135.517","83.0","1993-03-15","41","46",
"JAM00047772","34.683","135.517","83.0","1993-03-16","39","45",
"JAM00047772","34.683","135.517","83.0","1993-03-17","41","46","36"
"JAM00047772","34.683","135.517","83.0","1993-03-18","45","53","37"
"JAM00047772","34.683","135.517","83.0","1993-03-19","44","53",
"JAM00047772","34.683","135.517","83.0","1993-03-20","43","49",
"JAM00047772","34.683","135.517","83.0","1993-03-21","47","56","35"
"JAM00047772","34.683","135.517","83.0","1993-03-22","51","60","39"
"JAM00047772","34.683","135.517","83.0","1993-03-23","58","65","42"
"JAM00047772","34.683","135.517","83.0","1993-03-24","57","65",
"JAM00047772","34.683","135.517","83.0","1993-03-25","55","60",
"JAM00047772","34.683","135.517","83.0","1993-03-26","56","63","49"
"JAM00047772","34.683","135.517","83.0","1993-03-27","59","67","49"
"JAM00047772","34.683","135.517","83.0","1993-03-28","50","58",
"JAM00047772","34.683","135.517","83.0","1993-03-29","42","52",
"JAM00047772","34.683","135.517","83.0","1993-03-30","50","56","36"
"JAM00047772","34.683","135.517","83.0","1993-03-31","59","68","46"
"JAM00047772","34.683","135.517","83.0","1993-04-01","56","65",
"JAM00047772","34.683","135.517","83.0","1993-04-02","58","66","46"
"JAM00047772","34.683","135.517","83.0","1993-04-03","64","74","51"
"JAM00047772","34.683","135.517","83.0","1993-04-04","54","67",
"JAM00047772","34.683","135.517","83.0","1993-04-05","48","56",
"JAM00047772","34.683","135.517","83.0","1993-04-06","51","57","40"
"JAM00047772","34.683","135.517","83.0","1993-04-07","52","60","43"
"JAM00047772","34.683","135.517","83.0","1993-04-08","46","54",
"JAM00047772","34.683","135.517","83.0","1993-04-09","47","56","39"
"JAM00047772","34.683","135.517","83.0","1993-04-10","47","57",
"JAM00047772","34.683","135.517","83.0","1993-04-11","50","61","38"
"JAM00047772","34.683","135.517","83.0","1993-04-12","48","56",
"JAM00047772","34.683","135.517","83.0","1993-04-13","53","59","39"
"JAM00047772","34.683","135.517","83.0","1993-04-14","57","64","45"
"JAM00047772","34.683","135.517","83.0","1993-04-15","59","66","47"
"JAM00047772","34.683","135.517","83.0","1993-04-16","61","70","53"
"JAM00047772","34.683","135.517","83.0","1993-04-17","62","69","56"
"JAM00047772","34.683","135.517","83.0","1993-04-18","64","72",
"JAM00047772","34.683","135.517","83.0","1993-04-19","67","77","55"
"JAM00047772","34.683","135.517","83.0","1993-04-20","69","79","57"
"JAM00047772","34.683","135.517","83.0","1993-04-21","67","77",
"JAM00047772","34.683","135.517","83.0","1993-04-22","60",,
"JAM00047772","34.683","135.517","83.0","1993-04-23","69","75","57"
"JAM00047772","34.683","135.517","83.0","1993-04-24","67","73",
"JAM00047772","34.683","135.517","83.0","1993-04-25","55","67",
"JAM00047772","34.683","135.517","83.0","1993-04-26","63","67","47"
"JAM00047772","34.683","135.517","83.0","1993-04-27","66","74",
"JAM00047772","34.683","135.517","83.0","1993-04-28","61","70",
"JAM00047772","34.683","135.517","83.0","1993-04-29","59","62",
"JAM00047772","34.683","135.517","83.0","1993-04-30","58","64",
"JAM00047772","34.683","135.517","83.0","1993-05-01","59",,"54"
"JAM00047772","34.683","135.517","83.0","1993-05-02","59","64",
"JAM00047772","34.683","135.517","83.0","1993-05-03","59","67",
"JAM00047772","34.683","135.517","83.0","1993-05-04","62","72","53"
"JAM00047772","34.683","135.517","83.0","1993-05-05","65","75","55"
"JAM00047772","34.683","135.517","83.0","1993-05-06","65","71","58"
"JAM00047772","34.683","135.517","83.0","1993-05-07","69","79","57"
"JAM00047772","34.683","135.517","83.0","1993-05-08","69","78","60"
"JAM00047772","34.683","135.517","83.0","1993-05-09","65","79",
"JAM00047772","34.683","135.517","83.0","1993-05-10","61","69",
"JAM00047772","34.683","135.517","83.0","1993-05-11","66","73","54"
"JAM00047772","34.683","135.517","83.0","1993-05-12","71","81","60"
"JAM00047772","34.683","135.517","83.0","1993-05-13","74","83","65"
"JAM00047772","34.683","135.517","83.0","1993-05-14","55","71",
"JAM00047772","34.683","135.517","83.0","1993-05-15","61","71","49"
"JAM00047772","34.683","135.517","83.0","1993-05-16","64","73","52"
"JAM00047772","34.683","135.517","83.0","1993-05-17","66","73","59"
"JAM00047772","34.683","135.517","83.0","1993-05-18","62","66","60"
"JAM00047772","34.683","135.517","83.0","1993-05-19","69","75","60"
"JAM00047772","34.683","135.517","83.0","1993-05-20","70","80","61"
"JAM00047772","34.683","135.517","83.0","1993-05-21","71","82","61"
"JAM00047772","34.683","135.517","83.0","1993-05-22","63","69",
"JAM00047772","34.683","135.517","83.0","1993-05-23","67","75",
"JAM00047772","34.683","135.517","83.0","1993-05-24","66","73",
"JAM00047772","34.683","135.517","83.0","1993-05-25","71","79","58"
"JAM00047772","34.683","135.517","83.0","1993-05-26","69","80",
"JAM00047772","34.683","135.517","83.0","1993-05-27","69","78","60"
"JAM00047772","34.683","135.517","83.0","1993-05-28","74","87","60"
"JAM00047772","34.683","135.517","83.0","1993-05-29","72","83",
"JAM00047772","34.683","135.517","83.0","1993-05-30","66","72","63"
"JAM00047772","34.683","135.517","83.0","1993-05-31","72","81",
"JAM00047772","34.683","135.517","83.0","1993-06-01","73","84","63"
"JAM00047772","34.683","135.517","83.0","1993-06-02","71","75",
"JAM00047772","34.683","135.517","83.0","1993-06-03","68","72",
"JAM00047772","34.683","135.517","83.0","1993-06-04","68","75",
"JAM00047772","34.683","135.517","83.0","1993-06-05","64","71",
"JAM00047772","34.683","135.517","83.0","1993-06-06","64","71",
"JAM00047772","34.683","135.517","83.0","1993-06-07","71","80","58"
"JAM00047772","34.683","135.517","83.0","1993-06-08","69","78",
"JAM00047772","34.683","135.517","83.0","1993-06-09","70","77","61"
"JAM00047772","34.683","135.517","83.0","1993-06-10","73","81","65"
"JAM00047772","34.683","135.517","83.0","1993-06-11","73","82",
"JAM00047772","34.683","135.517","83.0","1993-06-12","76","86","62"
"JAM00047772","34.683","135.517","83.0","1993-06-13","72","80",
"JAM00047772","34.683","135.517","83.0","1993-06-14","77","85","69"
"JAM00047772","34.683","135.517","83.0","1993-06-15","78","85",
"JAM00047772","34.683","135.517","83.0","1993-06-16","81","88","73"
"JAM00047772","34.683","135.517","83.0","1993-06-17","80","87",
"JAM00047772","34.683","135.517","83.0","1993-06-18","78","86",
"JAM00047772","34.683","135.517","83.0","1993-06-19","71","78",
"JAM00047772","34.683","135.517","83.0","1993-06-20","75","83","67"
"JAM00047772","34.683","135.517","83.0","1993-06-21","75","83","69"
"JAM00047772","34.683","135.517","83.0","1993-06-22","75","84",
"JAM00047772","34.683","135.517","83.0","1993-06-23","69","73","66"
"JAM00047772","34.683","135.517","83.0","1993-06-24","75","83","68"
"JAM00047772","34.683","135.517","83.0","1993-06-25","74","82","69"
"JAM00047772","34.683","135.517","83.0","1993-06-26","75","80","70"
"JAM00047772","34.683","135.517","83.0","1993-06-27","78","84","72"
"JAM00047772","34.683","135.517","83.0","1993-06-28","72","80",
"JAM00047772","34.683","135.517","83.0","1993-06-29","74","77","68"
"JAM00047772","34.683","135.517","83.0","1993-06-30","70","76",
"JAM00047772","34.683","135.517","83.0","1993-07-01","73","77","67"
"JAM00047772","34.683","135.517","83.0","1993-07-02","71",,"69"
"JAM00047772","34.683","135.517","83.0","1993-07-03","73","79",
"JAM00047772","34.683","135.517","83.0","1993-07-04","72","79",
"JAM00047772","34.683","135.517","83.0","1993-07-05","73","78","67"
"JAM00047772","34.683","135.517","83.0","1993-07-06","73","86",
"JAM00047772","34.683","135.517","83.0","1993-07-07","70","72","66"
"JAM00047772","34.683","135.517","83.0","1993-07-08","74","77","69"
"JAM00047772","34.683","135.517","83.0","1993-07-09","76","81","72"
"JAM00047772","34.683","135.517","83.0","1993-07-10","76","79","72"
"JAM00047772","34.683","135.517","83.0","1993-07-11","81","89","74"
"JAM00047772","34.683","135.517","83.0","1993-07-12","82","88","77"
"JAM00047772","34.683","135.517","83.0","1993-07-13","82","89","78"
"JAM00047772","34.683","135.517","83.0","1993-07-14","79","87",
"JAM00047772","34.683","135.517","83.0","1993-07-15","76","82",
"JAM00047772","34.683","135.517","83.0","1993-07-16","79","87","71"
"JAM00047772","34.683","135.517","83.0","1993-07-17","76","80","73"
"JAM00047772","34.683","135.517","83.0","1993-07-18","77","85",
"JAM00047772","34.683","135.517","83.0","1993-07-19","75","83",
"JAM00047772","34.683","135.517","83.0","1993-07-20","75","81",
"JAM00047772","34.683","135.517","83.0","1993-07-21","76","81","70"
"JAM00047772","34.683","135.517","83.0","1993-07-22","78","88","71"
"JAM00047772","34.683","135.517","83.0","1993-07-23","78","86","71"
"JAM00047772","34.683","135.517","83.0","1993-07-24","79",,"72"
"JAM00047772","34.683","135.517","83.0","1993-07-25","84","94","76"
"JAM00047772","34.683","135.517","83.0","1993-07-26","82","90","78"
"JAM00047772","34.683","135.517","83.0","1993-07-27","87","95","78"
"JAM00047772","34.683","135.517","83.0","1993-07-28","85","93",
"JAM00047772","34.683","135.517","83.0","1993-07-29","84","92","78"
"JAM00047772","34.683","135.517","83.0","1993-07-30","83","89","78"
"JAM00047772","34.683","135.517","83.0","1993-07-31","83","90",
"JAM00047772","34.683","135.517","83.0","1993-08-01","81","87",
"JAM00047772","34.683","135.517","83.0","1993-08-02","79","84",
"JAM00047772","34.683","135.517","83.0","1993-08-03","75","83",
"JAM00047772","34.683","135.517","83.0","1993-08-04","78","85","71"
"JAM00047772","34.683","135.517","83.0","1993-08-05","77","85",
"JAM00047772","34.683","135.517","83.0","1993-08-06","78","87","71"
"JAM00047772","34.683","135.517","83.0","1993-08-07","76","83",
"JAM00047772","34.683","135.517","83.0","1993-08-08","78","85","73"
"JAM00047772","34.683","135.517","83.0","1993-08-09","79","88","73"
"JAM00047772","34.683","135.517","83.0","1993-08-10","80","89","74"
"JAM00047772","34.683","135.517","83.0","1993-08-11","79","86",
"JAM00047772","34.683","135.517","83.0","1993-08-12","80","89","71"
"JAM00047772","34.683","135.517","83.0","1993-08-13","79","87","72"
"JAM00047772","34.683","135.517","83.0","1993-08-14","78","84",
"JAM00047772","34.683","135.517","83.0","1993-08-15","76",,
"JAM00047772","34.683","135.517","83.0","1993-08-16","79","84","71"
"JAM00047772","34.683","135.517","83.0","1993-08-17","80","87",
"JAM00047772","34.683","135.517","83.0","1993-08-18","77","83","74"
"JAM00047772","34.683","135.517","83.0","1993-08-19","82","92","74"
"JAM00047772","34.683","135.517","83.0","1993-08-20","81","85","75"
"JAM00047772","34.683","135.517","83.0","1993-08-21","83","87","77"
"JAM00047772","34.683","135.517","83.0","1993-08-22","82","92",
"JAM00047772","34.683","135.517","83.0","1993-08-23","80","88","74"
"JAM00047772","34.683","135.517","83.0","1993-08-24","82","90","74"
"JAM00047772","34.683","135.517","83.0","1993-08-25","84","91","76"
"JAM00047772","34.683","135.517","83.0","1993-08-26","85","95","77"
"JAM00047772","34.683","135.517","83.0","1993-08-27","83","92",
"JAM00047772","34.683","135.517","83.0","1993-08-28","78","87",
"JAM00047772","34.683","135.517","83.0","1993-08-29","80","89","69"
"JAM00047772","34.683","135.517","83.0","1993-08-30","82","92","72"
"JAM00047772","34.683","135.517","83.0","1993-08-31","84","94","75"
"JAM00047772","34.683","135.517","83.0","1993-09-01","83","90",
"JAM00047772","34.683","135.517","83.0","1993-09-02","80","90",
"JAM00047772","34.683","135.517","83.0","1993-09-03","80","86","74"
"JAM00047772","34.683","135.517","83.0","1993-09-04","76","85",
"JAM00047772","34.683","135.517","83.0","1993-09-05","76","85","68"
"JAM00047772","34.683","135.517","83.0","1993-09-06","71","78",
"JAM00047772","34.683","135.517","83.0","1993-09-07","71","72",
"JAM00047772","34.683","135.517","83.0","1993-09-08","71","74","68"
"JAM00047772","34.683","135.517","83.0","1993-09-09","73","76","69"
"JAM00047772","34.683","135.517","83.0","1993-09-10","73","80",
"JAM00047772","34.683","135.517","83.0","1993-09-11","75","84","67"
"JAM00047772","34.683","135.517","83.0","1993-09-12","78","84","69"
"JAM00047772","34.683","135.517","83.0","1993-09-13","78","84","72"
"JAM00047772","34.683","135.517","83.0","1993-09-14","70","77",
"JAM00047772","34.683","135.517","83.0","1993-09-15","76","85","65"
"JAM00047772","34.683","135.517","83.0","1993-09-16","79","87","72"
"JAM00047772","34.683","135.517","83.0","1993-09-17","82","87","73"
"JAM00047772","34.683","135.517","83.0","1993-09-18","79","86",
"JAM00047772","34.683","135.517","83.0","1993-09-19","73","79",
"JAM00047772","34.683","135.517","83.0","1993-09-20","73","80",
"JAM00047772","34.683","135.517","83.0","1993-09-21","69","74",
"JAM00047772","34.683","135.517","83.0","1993-09-22","66","67","65"
"JAM00047772","34.683","135.517","83.0","1993-09-23","69","72","65"
"JAM00047772","34.683","135.517","83.0","1993-09-24","73","79","66"
"JAM00047772","34.683","135.517","83.0","1993-09-25","71","81",
"JAM00047772","34.683","135.517","83.0","1993-09-26","69","77",
"JAM00047772","34.683","135.517","83.0","1993-09-27","69","79",
"JAM00047772","34.683","135.517","83.0","1993-09-28","72","79","59"
"JAM00047772","34.683","135.517","83.0","1993-09-29","74","83","67"
"JAM00047772","34.683","135.517","83.0","1993-09-30","66","71",
"JAM00047772","34.683","135.517","83.0","1993-10-01","68","76",
"JAM00047772","34.683","135.517","83.0","1993-10-02","65","73","60"
"JAM00047772","34.683","135.517","83.0","1993-10-03","65","72","61"
"JAM00047772","34.683","135.517","83.0","1993-10-04","70","77","61"
"JAM00047772","34.683","135.517","83.0","1993-10-05","66","72",
"JAM00047772","34.683","135.517","83.0","1993-10-06","67","70","60"
"JAM00047772","34.683","135.517","83.0","1993-10-07","63","71",
"JAM00047772","34.683","135.517","83.0","1993-10-08","63","66",
"JAM00047772","34.683","135.517","83.0","1993-10-09","69","78","58"
"JAM00047772","34.683","135.517","83.0","1993-10-10","69","75","60"
"JAM00047772","34.683","135.517","83.0","1993-10-11","67","75","62"
"JAM00047772","34.683","135.517","83.0","1993-10-12","71","76","62"
"JAM00047772","34.683","135.517","83.0","1993-10-13","68","76",
"JAM00047772","34.683","135.517","83.0","1993-10-14","64","73",
